sample,jaccard_index,original_class,MLPC_class,MLPC_features,SVC_class,SVC_features
10791,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10801,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10810,1.0,3,3,"{'Attention', 'E4_HR', 'E4_IBI'}",3,"{'Attention', 'E4_HR', 'E4_IBI'}"
10817,0.75,3,3,"{'theta', 'x', 'E4_IBI'}",3,"{'theta', 'lowGamma', 'x', 'E4_IBI'}"
10821,0.4,3,3,"{'z', 'E4_IBI', 'y', 'highAlpha', 'E4_HR'}",3,"{'E4_HR', 'E4_IBI'}"
10824,0.2,3,3,"{'y', 'E4_HR', 'E4_IBI'}",3,"{'lowAlpha', 'E4_IBI', 'theta', 'lowBeta', 'highBeta', 'highAlpha', 'x', 'middleGamma', 'E4_HR'}"
10835,0.4,3,3,"{'lowBeta', 'E4_EDA', 'E4_HR', 'E4_IBI'}",3,"{'y', 'E4_HR', 'E4_IBI'}"
10840,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10849,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10852,1.0,3,3,"{'middleGamma', 'highAlpha', 'E4_IBI'}",3,"{'middleGamma', 'highAlpha', 'E4_IBI'}"
10859,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10869,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10880,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10881,1.0,3,3,"{'lowAlpha', 'E4_IBI', 'theta', 'lowBeta', 'y', 'highAlpha', 'highBeta', 'delta', 'E4_HR'}",3,"{'lowAlpha', 'E4_IBI', 'theta', 'lowBeta', 'y', 'highAlpha', 'highBeta', 'delta', 'E4_HR'}"
10915,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10917,1.0,3,3,"{'highAlpha', 'E4_HR', 'E4_IBI'}",3,"{'highAlpha', 'E4_HR', 'E4_IBI'}"
10926,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
10930,1.0,3,3,"{'highBeta', 'E4_IBI'}",3,"{'highBeta', 'E4_IBI'}"
10941,1.0,3,3,"{'highAlpha', 'E4_HR', 'E4_IBI'}",3,"{'highAlpha', 'E4_HR', 'E4_IBI'}"
10945,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10947,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10949,1.0,3,3,"{'z', 'lowBeta', 'highAlpha', 'E4_IBI'}",3,"{'z', 'lowBeta', 'highAlpha', 'E4_IBI'}"
10950,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
10958,1.0,3,3,"{'z', 'highBeta', 'highAlpha', 'E4_IBI'}",3,"{'z', 'highBeta', 'highAlpha', 'E4_IBI'}"
10986,1.0,3,3,"{'z', 'E4_IBI'}",3,"{'z', 'E4_IBI'}"
10993,1.0,3,3,"{'z', 'lowGamma', 'E4_IBI'}",3,"{'z', 'lowGamma', 'E4_IBI'}"
10999,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11024,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11037,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11041,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11048,1.0,3,3,"{'z', 'lowGamma', 'E4_IBI'}",3,"{'z', 'lowGamma', 'E4_IBI'}"
11056,1.0,3,3,"{'lowGamma', 'highAlpha', 'E4_IBI'}",3,"{'lowGamma', 'highAlpha', 'E4_IBI'}"
11061,1.0,3,3,"{'z', 'lowGamma', 'lowAlpha'}",3,"{'z', 'lowGamma', 'lowAlpha'}"
11062,1.0,3,3,"{'lowGamma', 'E4_EDA', 'highBeta', 'lowAlpha'}",3,"{'lowGamma', 'E4_EDA', 'highBeta', 'lowAlpha'}"
11065,1.0,3,3,"{'z', 'lowGamma', 'E4_IBI'}",3,"{'z', 'lowGamma', 'E4_IBI'}"
11069,1.0,3,3,"{'highBeta', 'lowGamma', 'E4_IBI'}",3,"{'highBeta', 'lowGamma', 'E4_IBI'}"
11072,1.0,3,3,"{'theta', 'lowAlpha', 'E4_IBI'}",3,"{'theta', 'lowAlpha', 'E4_IBI'}"
11076,1.0,3,3,"{'z', 'lowGamma', 'lowAlpha', 'E4_IBI'}",3,"{'z', 'lowGamma', 'lowAlpha', 'E4_IBI'}"
11077,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11082,1.0,3,3,"{'highAlpha', 'lowAlpha', 'E4_IBI'}",3,"{'highAlpha', 'lowAlpha', 'E4_IBI'}"
11097,1.0,3,3,"{'z', 'lowGamma', 'lowAlpha', 'E4_IBI'}",3,"{'z', 'lowGamma', 'lowAlpha', 'E4_IBI'}"
11113,1.0,3,3,"{'lowGamma', 'lowAlpha', 'E4_IBI'}",3,"{'lowGamma', 'lowAlpha', 'E4_IBI'}"
11114,1.0,3,3,"{'theta', 'lowGamma', 'E4_IBI'}",3,"{'theta', 'lowGamma', 'E4_IBI'}"
11124,1.0,3,3,"{'highBeta', 'lowGamma', 'E4_IBI'}",3,"{'highBeta', 'lowGamma', 'E4_IBI'}"
11150,1.0,3,3,"{'highBeta', 'lowGamma', 'E4_IBI'}",3,"{'highBeta', 'lowGamma', 'E4_IBI'}"
11165,1.0,3,3,"{'z', 'highBeta', 'lowGamma', 'E4_IBI'}",3,"{'z', 'highBeta', 'lowGamma', 'E4_IBI'}"
11178,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11186,1.0,3,3,"{'highBeta', 'highAlpha', 'E4_IBI'}",3,"{'highBeta', 'highAlpha', 'E4_IBI'}"
11208,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11209,1.0,3,3,"{'lowGamma', 'E4_IBI'}",3,"{'lowGamma', 'E4_IBI'}"
11239,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11245,1.0,3,3,"{'z', 'E4_EDA'}",3,"{'z', 'E4_EDA'}"
11259,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11262,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11272,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11300,1.0,3,3,"{'z', 'highBeta', 'highAlpha'}",3,"{'z', 'highBeta', 'highAlpha'}"
11306,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11307,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11310,1.0,3,3,"{'highAlpha', 'highBeta', 'lowAlpha', 'E4_IBI'}",3,"{'highAlpha', 'highBeta', 'lowAlpha', 'E4_IBI'}"
11316,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11348,1.0,3,3,"{'z', 'lowGamma', 'highAlpha', 'E4_IBI'}",3,"{'z', 'lowGamma', 'highAlpha', 'E4_IBI'}"
11359,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11373,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11375,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11385,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11396,1.0,3,3,"{'z', 'E4_IBI'}",3,"{'z', 'E4_IBI'}"
11400,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11402,1.0,3,3,"{'z', 'highBeta', 'highAlpha', 'E4_IBI'}",3,"{'z', 'highBeta', 'highAlpha', 'E4_IBI'}"
11404,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11436,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11451,0.3333333333333333,3,3,"{'E4_EDA', 'E4_IBI'}",3,"{'Attention', 'E4_IBI'}"
11453,0.16666666666666666,3,3,"{'theta', 'Attention', 'lowAlpha', 'E4_IBI'}",3,"{'highAlpha', 'E4_TEMP', 'E4_IBI'}"
11466,0.4,3,3,"{'z', 'E4_TEMP', 'E4_IBI'}",3,"{'Attention', 'x', 'E4_TEMP', 'E4_IBI'}"
11477,0.3333333333333333,3,3,"{'Attention', 'E4_TEMP', 'E4_IBI', 'theta', 'lowBeta', 'y'}",3,"{'Meditation', 'Attention', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'highBeta'}"
11493,0.2,3,3,"{'z', 'E4_TEMP', 'E4_IBI', 'theta', 'lowBeta', 'middleGamma'}",3,"{'lowGamma', 'E4_TEMP', 'E4_IBI', 'highBeta', 'highAlpha', 'x'}"
11495,0.5,3,3,"{'theta', 'Attention', 'E4_TEMP', 'E4_IBI'}",3,"{'E4_EDA', 'Attention', 'E4_TEMP', 'E4_IBI', 'highBeta'}"
11496,0.3333333333333333,3,3,"{'Attention', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'theta', 'highAlpha', 'E4_HR'}",3,"{'lowGamma', 'E4_TEMP', 'E4_IBI', 'theta', 'lowBeta', 'highBeta', 'x', 'middleGamma', 'E4_HR'}"
11500,0.2857142857142857,3,3,"{'z', 'E4_EDA', 'Attention', 'E4_IBI', 'lowBeta', 'x'}",3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI'}"
11504,0.2222222222222222,3,3,"{'Attention', 'E4_TEMP', 'E4_IBI', 'highAlpha', 'middleGamma'}",3,"{'z', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'theta', 'lowBeta'}"
11508,0.2222222222222222,3,3,"{'E4_EDA', 'Attention', 'E4_IBI', 'lowBeta', 'delta'}",3,"{'Meditation', 'E4_TEMP', 'E4_IBI', 'highAlpha', 'x', 'delta'}"
11527,0.3333333333333333,3,3,"{'delta', 'Attention', 'E4_TEMP', 'E4_IBI'}",3,"{'highAlpha', 'E4_HR', 'E4_TEMP', 'E4_IBI'}"
11535,0.16666666666666666,3,3,"{'middleGamma', 'Meditation', 'E4_TEMP', 'E4_IBI'}",3,"{'z', 'E4_EDA', 'E4_IBI'}"
11562,0.42857142857142855,3,3,"{'lowGamma', 'E4_TEMP', 'E4_IBI', 'x', 'delta', 'E4_HR'}",3,"{'z', 'delta', 'E4_TEMP', 'E4_IBI'}"
11582,0.42857142857142855,3,3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'highAlpha', 'x'}",3,"{'E4_EDA', 'E4_HR', 'E4_TEMP', 'E4_IBI'}"
11591,0.3333333333333333,3,3,"{'E4_EDA', 'Attention', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_BVP'}",3,"{'E4_EDA', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'theta', 'y', 'highBeta', 'middleGamma', 'delta', 'E4_HR'}"
11594,0.375,3,3,"{'E4_EDA', 'Attention', 'E4_TEMP', 'E4_IBI', 'y', 'delta'}",3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI', 'highBeta', 'highAlpha'}"
11599,0.21428571428571427,3,3,"{'E4_EDA', 'Meditation', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'y'}",3,"{'z', 'E4_EDA', 'lowAlpha', 'E4_IBI', 'lowBeta', 'highBeta', 'x', 'highAlpha', 'middleGamma', 'delta', 'E4_HR'}"
11601,0.42857142857142855,3,3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI', 'highBeta', 'highAlpha'}",3,"{'z', 'E4_EDA', 'E4_TEMP', 'E4_IBI', 'theta'}"
11615,0.2222222222222222,3,3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'y', 'x'}",3,"{'z', 'E4_EDA', 'Attention', 'E4_IBI', 'middleGamma'}"
11617,0.4444444444444444,3,3,"{'z', 'E4_EDA', 'Meditation', 'E4_IBI', 'theta', 'lowBeta', 'highBeta', 'delta'}",3,"{'z', 'E4_EDA', 'Attention', 'E4_IBI', 'lowBeta'}"
11619,0.5,3,3,"{'E4_EDA', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'highBeta'}",3,"{'z', 'E4_EDA', 'E4_TEMP', 'E4_IBI'}"
11632,0.23076923076923078,3,3,"{'z', 'E4_EDA', 'lowAlpha', 'E4_IBI', 'lowBeta', 'highBeta', 'x', 'highAlpha', 'middleGamma'}",3,"{'z', 'Meditation', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'delta'}"
11634,0.625,3,3,"{'z', 'E4_EDA', 'Meditation', 'lowGamma', 'E4_IBI', 'x', 'middleGamma', 'E4_BVP'}",3,"{'z', 'E4_EDA', 'lowGamma', 'E4_IBI', 'x'}"
11645,0.3333333333333333,3,3,"{'E4_EDA', 'E4_TEMP', 'E4_IBI', 'theta', 'x', 'highAlpha', 'middleGamma', 'delta', 'E4_HR'}",3,"{'z', 'E4_EDA', 'Attention', 'E4_IBI', 'theta', 'highBeta', 'delta'}"
11661,0.5454545454545454,3,3,"{'E4_EDA', 'lowAlpha', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'theta', 'highAlpha', 'middleGamma', 'delta'}",3,"{'E4_EDA', 'Attention', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'y', 'middleGamma', 'delta'}"
11667,0.5,3,3,"{'z', 'E4_EDA', 'E4_TEMP', 'E4_IBI', 'theta', 'highAlpha'}",3,"{'E4_EDA', 'Meditation', 'E4_TEMP', 'E4_IBI', 'highBeta', 'highAlpha'}"
11670,0.375,3,3,"{'E4_EDA', 'highAlpha', 'E4_TEMP', 'E4_IBI'}",3,"{'E4_EDA', 'Meditation', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'E4_BVP'}"
11671,0.38461538461538464,3,3,"{'E4_EDA', 'Attention', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'y', 'highAlpha'}",3,"{'E4_EDA', 'Attention', 'lowAlpha', 'Meditation', 'E4_IBI', 'lowBeta', 'y', 'x', 'highBeta', 'E4_HR', 'E4_BVP'}"
11680,0.2727272727272727,3,3,"{'z', 'E4_EDA', 'lowGamma', 'E4_IBI', 'lowBeta', 'E4_HR'}",3,"{'E4_EDA', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'middleGamma', 'delta', 'E4_HR', 'E4_BVP'}"
11708,0.42857142857142855,3,3,"{'E4_EDA', 'Attention', 'lowAlpha', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'y', 'highAlpha'}",3,"{'z', 'E4_EDA', 'lowAlpha', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'theta', 'lowBeta', 'highBeta', 'x', 'highAlpha', 'delta'}"
11711,0.45454545454545453,3,3,"{'E4_EDA', 'Attention', 'Meditation', 'E4_TEMP', 'E4_IBI', 'x', 'middleGamma', 'E4_HR'}",3,"{'z', 'E4_EDA', 'E4_TEMP', 'E4_IBI', 'x', 'delta', 'E4_HR', 'E4_BVP'}"
11716,0.4166666666666667,3,3,"{'z', 'E4_EDA', 'Meditation', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'x', 'E4_BVP'}",3,"{'z', 'E4_EDA', 'Attention', 'lowGamma', 'E4_TEMP', 'E4_IBI', 'y', 'x', 'middleGamma'}"
11740,0.2,3,3,"{'E4_EDA', 'Attention', 'lowGamma', 'E4_IBI', 'highAlpha'}",3,"{'z', 'E4_EDA', 'Meditation', 'E4_TEMP', 'E4_IBI', 'middleGamma', 'E4_BVP'}"
11744,0.25,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'z', 'lowGamma', 'E4_IBI'}"
11751,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11753,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11756,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11757,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11762,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11765,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11771,1.0,3,3,"{'lowBeta', 'highBeta', 'Meditation', 'E4_IBI'}",3,"{'lowBeta', 'highBeta', 'Meditation', 'E4_IBI'}"
11778,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11787,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11807,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11812,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11821,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11852,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11860,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11861,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11868,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11878,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11887,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
11901,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11902,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11903,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11912,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11915,1.0,3,3,"{'E4_EDA', 'Attention', 'highAlpha'}",3,"{'E4_EDA', 'Attention', 'highAlpha'}"
11933,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11941,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11947,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
11960,1.0,3,3,"{'E4_EDA', 'E4_HR'}",3,"{'E4_EDA', 'E4_HR'}"
11983,1.0,3,3,"{'E4_EDA', 'E4_HR', 'lowAlpha'}",3,"{'E4_EDA', 'E4_HR', 'lowAlpha'}"
11993,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12005,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12024,1.0,3,3,"{'highAlpha', 'lowGamma', 'E4_EDA', 'lowAlpha'}",3,"{'highAlpha', 'lowGamma', 'E4_EDA', 'lowAlpha'}"
12030,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12033,1.0,3,3,"{'lowGamma', 'E4_EDA', 'highAlpha'}",3,"{'lowGamma', 'E4_EDA', 'highAlpha'}"
12066,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12088,1.0,3,3,"{'lowBeta', 'E4_EDA', 'highAlpha'}",3,"{'lowBeta', 'E4_EDA', 'highAlpha'}"
12103,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12110,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12130,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12139,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12143,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12144,1.0,3,3,"{'theta', 'E4_EDA'}",3,"{'theta', 'E4_EDA'}"
12160,1.0,3,3,"{'E4_EDA', 'delta', 'lowGamma'}",3,"{'E4_EDA', 'delta', 'lowGamma'}"
12163,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12179,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12181,1.0,3,3,"{'theta', 'E4_IBI'}",3,"{'theta', 'E4_IBI'}"
12208,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12214,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12230,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12233,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12235,1.0,3,3,"{'lowGamma', 'highAlpha', 'E4_IBI'}",3,"{'lowGamma', 'highAlpha', 'E4_IBI'}"
12248,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12252,1.0,3,3,"{'highAlpha', 'lowAlpha', 'E4_IBI'}",3,"{'highAlpha', 'lowAlpha', 'E4_IBI'}"
12266,1.0,3,3,"{'highAlpha', 'E4_EDA', 'E4_HR', 'lowAlpha'}",3,"{'highAlpha', 'E4_EDA', 'E4_HR', 'lowAlpha'}"
12269,1.0,3,3,"{'E4_EDA', 'E4_HR'}",3,"{'E4_EDA', 'E4_HR'}"
12285,1.0,3,3,"{'E4_EDA', 'E4_HR'}",3,"{'E4_EDA', 'E4_HR'}"
12287,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12293,1.0,3,3,"{'E4_EDA', 'E4_HR', 'lowAlpha'}",3,"{'E4_EDA', 'E4_HR', 'lowAlpha'}"
12331,1.0,3,3,"{'highAlpha', 'E4_HR', 'E4_IBI'}",3,"{'highAlpha', 'E4_HR', 'E4_IBI'}"
12335,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12351,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12362,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12370,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12371,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12385,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12399,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12407,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12414,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12421,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12423,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12426,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12428,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12447,1.0,3,3,"{'E4_EDA', 'highBeta', 'lowBeta'}",3,"{'E4_EDA', 'highBeta', 'lowBeta'}"
12456,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12465,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12475,1.0,3,3,"{'middleGamma', 'E4_EDA', 'highBeta'}",3,"{'middleGamma', 'E4_EDA', 'highBeta'}"
12486,1.0,3,3,"{'E4_EDA', 'highBeta', 'lowGamma'}",3,"{'E4_EDA', 'highBeta', 'lowGamma'}"
12487,1.0,3,3,"{'E4_EDA', 'highBeta', 'lowBeta'}",3,"{'E4_EDA', 'highBeta', 'lowBeta'}"
12498,1.0,3,3,"{'lowGamma', 'E4_EDA', 'highBeta', 'E4_HR'}",3,"{'lowGamma', 'E4_EDA', 'highBeta', 'E4_HR'}"
12520,1.0,3,3,"{'lowGamma', 'E4_EDA', 'delta', 'E4_HR'}",3,"{'lowGamma', 'E4_EDA', 'delta', 'E4_HR'}"
12528,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12532,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12542,1.0,3,3,"{'middleGamma', 'E4_EDA', 'delta'}",3,"{'middleGamma', 'E4_EDA', 'delta'}"
12544,1.0,3,3,"{'E4_EDA', 'delta', 'lowGamma'}",3,"{'E4_EDA', 'delta', 'lowGamma'}"
12553,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12557,1.0,3,3,"{'lowGamma', 'E4_EDA', 'lowAlpha'}",3,"{'lowGamma', 'E4_EDA', 'lowAlpha'}"
12566,1.0,3,3,"{'lowBeta', 'E4_EDA', 'lowAlpha'}",3,"{'lowBeta', 'E4_EDA', 'lowAlpha'}"
12570,1.0,3,3,"{'E4_EDA', 'E4_HR'}",3,"{'E4_EDA', 'E4_HR'}"
12575,1.0,3,3,"{'middleGamma', 'E4_EDA', 'E4_HR', 'lowAlpha'}",3,"{'middleGamma', 'E4_EDA', 'E4_HR', 'lowAlpha'}"
12593,1.0,3,3,"{'theta', 'E4_EDA'}",3,"{'theta', 'E4_EDA'}"
12604,1.0,3,3,"{'E4_EDA', 'lowAlpha'}",3,"{'E4_EDA', 'lowAlpha'}"
12608,1.0,3,3,"{'highAlpha', 'lowBeta', 'E4_EDA', 'E4_HR'}",3,"{'highAlpha', 'lowBeta', 'E4_EDA', 'E4_HR'}"
12619,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12622,1.0,3,3,"{'E4_EDA', 'highBeta', 'E4_HR'}",3,"{'E4_EDA', 'highBeta', 'E4_HR'}"
12628,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12630,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12633,1.0,3,3,"{'E4_EDA', 'highBeta', 'E4_HR'}",3,"{'E4_EDA', 'highBeta', 'E4_HR'}"
12635,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12639,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12645,1.0,3,3,"{'lowGamma', 'E4_EDA', 'highAlpha'}",3,"{'lowGamma', 'E4_EDA', 'highAlpha'}"
12653,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12659,1.0,3,3,{'E4_EDA'},3,{'E4_EDA'}
12678,1.0,3,3,"{'E4_EDA', 'lowGamma'}",3,"{'E4_EDA', 'lowGamma'}"
12710,1.0,3,3,"{'lowGamma', 'lowBeta', 'highAlpha', 'E4_IBI'}",3,"{'lowGamma', 'lowBeta', 'highAlpha', 'E4_IBI'}"
12711,1.0,3,3,"{'lowBeta', 'E4_IBI'}",3,"{'lowBeta', 'E4_IBI'}"
12727,1.0,3,3,"{'lowGamma', 'highAlpha', 'E4_IBI'}",3,"{'lowGamma', 'highAlpha', 'E4_IBI'}"
12736,1.0,3,3,"{'highBeta', 'E4_IBI'}",3,"{'highBeta', 'E4_IBI'}"
12750,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12758,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12761,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12788,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12790,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12792,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12797,1.0,3,3,"{'theta', 'E4_IBI'}",3,"{'theta', 'E4_IBI'}"
12800,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12826,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12831,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12837,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12838,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12848,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12851,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12859,1.0,3,3,"{'highAlpha', 'E4_IBI'}",3,"{'highAlpha', 'E4_IBI'}"
12883,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12892,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12895,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12899,1.0,3,3,"{'highAlpha', 'E4_IBI'}",3,"{'highAlpha', 'E4_IBI'}"
12900,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12909,1.0,3,3,"{'E4_HR', 'E4_IBI'}",3,"{'E4_HR', 'E4_IBI'}"
12912,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12915,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12928,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12932,1.0,3,3,"{'highAlpha', 'E4_IBI'}",3,"{'highAlpha', 'E4_IBI'}"
12945,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12950,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12959,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12964,1.0,3,3,"{'middleGamma', 'lowGamma', 'E4_IBI'}",3,"{'middleGamma', 'lowGamma', 'E4_IBI'}"
12971,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12986,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
12994,1.0,3,3,{'E4_IBI'},3,{'E4_IBI'}
